Driver,QualifyingTime (s),Team,AvgRaceTime (s),Temperature (°C),Humidity (%),Pressure (mbar),Rainfall (mm),TrackTemp (°C),Date,Year,GP,DriverHistoricalAvg (s),Driver_Dry_Perf,Driver_Damp_Perf,Driver_Wet_Perf,Driver_Cold_Perf,Driver_Mid_Perf,Driver_Hot_Perf,Driver_HighDownforce_Perf,Driver_LowDownforce_Perf,DriverEloBefore,ConstructorEloBefore
VAN,78.323,McLaren,90.58237209302325,16.050476190476193,52.28666666666667,1001.5419047619047,0.35,32.33904761904761,2018-05-13,2018,Spanish Grand Prix,94.771784732658,23.238626590987273,20.44117647058824,20.0,50.0,23.51204809409144,12.280701754385968,50.0,50.0,1301.3551093076203,1387.8077046429178
OCO,78.696,Force India,90.35027777777778,16.050476190476193,52.28666666666667,1001.5419047619047,0.35,32.33904761904761,2018-05-13,2018,Spanish Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1430.9984221942443,1529.3701972378797
LEC,78.91,Sauber,88.07000000000001,16.050476190476193,52.28666666666667,1001.5419047619047,0.35,32.33904761904761,2018-05-13,2018,Spanish Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,1187.6068933226557,1243.8524184202643
PER,79.098,Force India,87.92024193548387,16.050476190476193,52.28666666666667,1001.5419047619047,0.35,32.33904761904761,2018-05-13,2018,Spanish Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1600.8789824367439,1529.3701972378797
ERI,79.493,Sauber,88.25245161290323,16.050476190476193,52.28666666666667,1001.5419047619047,0.35,32.33904761904761,2018-05-13,2018,Spanish Grand Prix,94.52714720541212,34.24901100791194,11.764705882352942,55.0,50.0,35.41042147853294,45.0,50.0,50.0,1063.5085859718647,1243.8524184202643
SIR,79.695,Williams,90.35001612903226,16.050476190476193,52.28666666666667,1001.5419047619047,0.35,32.33904761904761,2018-05-13,2018,Spanish Grand Prix,94.0195644298882,16.94484577456714,13.82352941176471,85.0,50.0,19.840987272101824,3.42105263157895,50.0,50.0,1192.6563550671976,1333.9728677390876
STR,80.225,Williams,88.09791935483871,16.050476190476193,52.28666666666667,1001.5419047619047,0.35,32.33904761904761,2018-05-13,2018,Spanish Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1274.2956009805669,1333.9728677390876
HAR,84.475,Toro Rosso,88.17641935483871,16.050476190476193,52.28666666666667,1001.5419047619047,0.35,32.33904761904761,2018-05-13,2018,Spanish Grand Prix,95.59666113464935,29.231563070572356,37.205882352941174,44.99999999999999,50.0,28.62286435041853,25.92105263157895,50.0,50.0,1608.7027821358597,1470.8645282014975
RIC,70.81,Red Bull Racing,79.12477922077922,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1745.170905538971,1673.6484329434384
VET,71.039,Ferrari,79.2053116883117,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,2008.484774068252,1833.6750599456068
HAM,71.232,Mercedes,79.31824675324675,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,1992.3691697313377,1818.718645106972
RAI,71.266,Ferrari,79.32074025974026,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,92.80594805568445,42.90863771450484,32.64411027568922,44.385964912280706,32.473684210526315,42.24761036791112,51.19658119658119,50.0,50.0,1849.5280226524933,1833.6750599456068
BOT,71.441,Mercedes,79.3191948051948,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1946.3015436995352,1818.718645106972
OCO,72.061,Force India,79.36846753246753,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1392.624812233691,1460.156163132744
ALO,72.11,McLaren,79.51213725490196,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1466.2150183561619,1427.9760732088287
SAI,72.13,Renault,79.92687012987012,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1514.6862472666432,1501.387298041619
PER,72.154,Force India,79.9276103896104,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1422.862470585621,1460.156163132744
GAS,72.221,Toro Rosso,79.31849350649351,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1251.2345345980666,1343.2245896283498
HUL,72.411,Renault,79.32262337662337,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1612.4829209763377,1501.387298041619
VAN,72.44,McLaren,80.02582894736842,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,94.771784732658,23.238626590987273,20.44117647058824,20.0,50.0,23.51204809409144,12.280701754385968,50.0,50.0,1352.6912458718991,1427.9760732088287
SIR,72.521,Williams,80.7101447368421,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,94.0195644298882,16.94484577456714,13.82352941176471,85.0,50.0,19.840987272101824,3.42105263157895,50.0,50.0,1128.3471707625445,1262.3386519488154
LEC,72.714,Sauber,79.45836231884059,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,1221.2037493600728,1228.5123719343057
GRO,72.728,Haas F1 Team,80.36821052631579,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,94.41405391541633,30.396661588612055,26.0,44.91228070175439,27.499999999999996,31.536584744359082,39.56140350877193,50.0,50.0,1467.1295399333162,1450.3627141093198
HAR,73.179,Toro Rosso,79.42576811594202,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,95.59666113464935,29.231563070572356,37.205882352941174,44.99999999999999,50.0,28.62286435041853,25.92105263157895,50.0,50.0,1168.156550319648,1343.2245896283498
ERI,73.265,Sauber,79.86388311688312,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,94.52714720541212,34.24901100791194,11.764705882352942,55.0,50.0,35.41042147853294,45.0,50.0,50.0,1074.2778354574496,1228.5123719343057
STR,73.323,Williams,81.50502666666667,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1145.180696658368,1262.3386519488154
MAG,73.393,Haas F1 Team,79.90820779220779,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1470.5466084620316,1450.3627141093198
VER,84.475,Red Bull Racing,79.27836363636364,26.640707964601766,50.892920353982305,1015.2106194690267,0.025,34.60973451327434,2018-05-27,2018,Monaco Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,1608.7027821358597,1673.6484329434384
VET,70.764,Ferrari,77.70317391304349,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,2032.892319875789,1843.448077506875
BOT,70.857,Mercedes,77.76169565217391,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1892.8606553472105,1799.8431187053159
VER,70.937,Red Bull Racing,77.73714492753624,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,1770.5061834675598,1757.1373119197901
HAM,70.996,Mercedes,77.91855072463768,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,1989.2564082760764,1799.8431187053159
RAI,71.095,Ferrari,77.96589855072463,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,92.80594805568445,42.90863771450484,32.64411027568922,44.385964912280706,32.473684210526315,42.24761036791112,51.19658119658119,50.0,50.0,1860.7374369505849,1843.448077506875
RIC,71.116,Red Bull Racing,77.84949275362318,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1893.2477450793353,1757.1373119197901
HUL,71.973,Renault,79.04132352941177,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1501.3532839083973,1481.7613750877076
OCO,72.084,Force India,79.14182352941177,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1561.5433443493282,1519.177370784981
SAI,72.168,Renault,79.06833823529412,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1550.6991934075215,1481.7613750877076
PER,72.671,Force India,79.33198529411764,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1478.4442030407686,1519.177370784981
MAG,72.606,Haas F1 Team,79.29816176470588,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1179.0519828540555,1320.875405917678
LEC,72.661,Sauber,79.19442647058823,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,1229.362261325236,1204.017994155397
ALO,72.856,McLaren,81.0662564102564,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1561.1584368122071,1466.4603926546672
VAN,72.865,McLaren,79.35735820895523,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,94.771784732658,23.238626590987273,20.44117647058824,20.0,50.0,23.51204809409144,12.280701754385968,50.0,50.0,1352.4967797086522,1466.4603926546672
GAS,73.047,Toro Rosso,79.11011764705883,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1371.5463332577028,1347.1900942982925
SIR,73.643,Williams,78.87372307692308,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,94.0195644298882,16.94484577456714,13.82352941176471,85.0,50.0,19.840987272101824,3.42105263157895,50.0,50.0,1213.508603512163,1260.088858969295
ERI,74.593,Sauber,79.53461194029852,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,94.52714720541212,34.24901100791194,11.764705882352942,55.0,50.0,35.41042147853294,45.0,50.0,50.0,1054.2261902658342,1204.017994155397
GRO,84.475,Haas F1 Team,79.1051911764706,20.52358490566038,27.82547169811321,1017.5150943396227,0.0,36.94905660377359,2018-06-10,2018,Canadian Grand Prix,94.41405391541633,30.396661588612055,26.0,44.91228070175439,27.499999999999996,31.536584744359082,39.56140350877193,50.0,50.0,1608.7027821358597,1320.875405917678
HAM,90.029,Mercedes,100.45100000000001,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,1965.742714960544,1820.1889683042139
BOT,90.147,Mercedes,100.37966666666667,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1967.330965068041,1820.1889683042139
VET,90.4,Ferrari,100.75927450980392,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,2091.9289783843037,1885.7749999213859
VER,90.705,Red Bull Racing,100.56378431372548,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,1862.7019129189878,1756.1388778404278
RIC,90.895,Red Bull Racing,101.05958823529411,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1839.571205919844,1756.1388778404278
RAI,91.057,Ferrari,100.80821568627451,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,92.80594805568445,42.90863771450484,32.64411027568922,44.385964912280706,32.473684210526315,42.24761036791112,51.19658119658119,50.0,50.0,1851.647942942709,1885.7749999213859
SAI,92.126,Renault,102.1115294117647,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1552.0564162165417,1532.902277298525
LEC,92.635,Sauber,102.16982352941177,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,1313.9861286087885,1247.294373645052
MAG,92.93,Haas F1 Team,101.91360784313726,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1314.723758525806,1361.8223012767744
GRO,91.472,Haas F1 Team,102.49414,24.546078431372553,49.049019607843135,966.2598039215685,0.0,42.03333333333334,2018-06-24,2018,French Grand Prix,94.41405391541633,30.396661588612055,26.0,44.91228070175439,27.499999999999996,31.536584744359082,39.56140350877193,50.0,50.0,1305.5577812025806,1361.8223012767744
